"departureDate","returnDate","price","holiday","daysBeforeDeparture","origin","destination"
13,15,26,"e",168,2,18
14,15,36,"e",114,2,18
14,15,36,"e",113,2,18
14,15,36,"e",112,2,18
14,15,36,"e",111,2,18
14,15,36,"e",110,2,18
14,15,36,"e",109,2,18
14,15,39,"e",108,2,18
14,15,38,"e",107,2,18
14,15,44,"e",106,2,18
14,15,38,"e",105,2,18
14,15,39,"e",104,2,18
14,15,39,"e",103,2,18
14,15,39,"e",102,2,18
14,15,39,"e",101,2,18
14,15,39,"e",100,2,18
14,15,39,"e",99,2,18
14,15,31,"e",98,2,18
14,15,37,"e",97,2,18
13,15,26,"e",167,2,18
14,15,37,"e",96,2,18
14,15,37,"e",95,2,18
13,15,26,"e",166,2,18
14,15,34,"e",94,2,18
14,15,29,"e",93,2,18
14,15,29,"e",92,2,18
14,15,29,"e",91,2,18
14,15,29,"e",90,2,18
14,15,29,"e",89,2,18
14,15,29,"e",88,2,18
14,15,29,"e",87,2,18
14,15,29,"e",86,2,18
14,15,33,"e",85,2,18
14,15,34,"e",84,2,18
14,15,30,"e",83,2,18
14,15,30,"e",82,2,18
13,15,26,"e",165,2,18
14,15,34,"e",81,2,18
14,15,34,"e",80,2,18
14,15,34,"e",79,2,18
14,15,34,"e",78,2,18
13,15,26,"e",164,2,18
14,15,34,"e",77,2,18
14,15,37,"e",76,2,18
14,15,35,"e",75,2,18
13,15,26,"e",163,2,18
14,15,36,"e",74,2,18
14,15,41,"e",73,2,18
14,15,44,"e",72,2,18
14,15,44,"e",71,2,18
14,15,45,"e",70,2,18
14,15,44,"e",69,2,18
14,15,43,"e",68,2,18
14,15,43,"e",67,2,18
13,15,26,"e",162,2,18
14,15,42,"e",66,2,18
14,15,42,"e",65,2,18
14,15,42,"e",64,2,18
13,15,27,"e",161,2,18
14,15,35,"e",63,2,18
14,15,35,"e",62,2,18
14,15,35,"e",61,2,18
14,15,35,"e",60,2,18
13,15,27,"e",160,2,18
14,15,35,"e",59,2,18
14,15,35,"e",58,2,18
14,15,35,"e",57,2,18
13,15,27,"e",159,2,18
14,15,35,"e",56,2,18
14,15,35,"e",55,2,18
14,15,37,"e",54,2,18
14,15,37,"e",53,2,18
14,15,34,"e",52,2,18
14,15,33,"e",51,2,18
14,15,34,"e",50,2,18
14,15,34,"e",49,2,18
14,15,34,"e",48,2,18
14,15,34,"e",47,2,18
14,15,34,"e",46,2,18
14,15,34,"e",45,2,18
13,15,27,"e",158,2,18
14,15,34,"e",44,2,18
13,15,27,"e",157,2,18
14,15,34,"e",43,2,18
14,15,34,"e",42,2,18
14,15,34,"e",41,2,18
14,15,34,"e",40,2,18
14,15,34,"e",39,2,18
14,15,34,"e",38,2,18
13,15,27,"e",156,2,18
14,15,36,"e",37,2,18
14,15,36,"e",36,2,18
14,15,39,"e",35,2,18
13,15,27,"e",155,2,18
14,15,39,"e",34,2,18
14,15,40,"e",33,2,18
14,15,38,"e",32,2,18
14,15,39,"e",31,2,18
14,15,39,"e",30,2,18
14,15,40,"e",29,2,18
14,15,39,"e",28,2,18
14,15,39,"e",27,2,18
13,15,27,"e",154,2,18
14,15,39,"e",26,2,18
14,15,38,"e",25,2,18
14,15,38,"e",24,2,18
14,15,40,"e",23,2,18
14,15,31,"e",22,2,18
14,15,33,"e",21,2,18
14,15,32,"e",20,2,18
14,15,33,"e",19,2,18
13,15,27,"e",153,2,18
14,15,31,"e",18,2,18
14,15,35,"e",17,2,18
14,15,36,"e",16,2,18
14,15,34,"e",15,2,18
14,15,34,"e",14,2,18
14,15,38,"e",13,2,18
14,15,38,"e",12,2,18
14,15,38,"e",11,2,18
14,15,44,"e",10,2,18
14,15,43,"e",9,2,18
14,15,44,"e",8,2,18
14,15,40,"e",7,2,18
14,15,43,"e",6,2,18
14,15,44,"e",5,2,18
14,15,52,"e",4,2,18
14,15,56,"e",3,2,18
