Origin,Destination,depatureYear,startMonth,departureDay,departureDate,returnYear,returnMonth,returnDay,returnDate,searchYear,searchMonth,searchDay,searchDate,price,dateRange,daysBeforeDeparture,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,8,25,2017-08-25,290,11/16 - 12/03,83,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,8,26,2017-08-26,290,11/16 - 12/03,82,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,8,27,2017-08-27,290,11/16 - 12/03,81,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,8,28,2017-08-28,290,11/16 - 12/03,80,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,8,29,2017-08-29,290,11/16 - 12/03,79,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,8,30,2017-08-30,290,11/16 - 12/03,78,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,8,31,2017-08-31,290,11/16 - 12/03,77,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,9,1,2017-09-01,290,11/16 - 12/03,76,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,9,2,2017-09-02,290,11/16 - 12/03,75,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,9,3,2017-09-03,263.6,11/16 - 12/03,74,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,9,4,2017-09-04,263.6,11/16 - 12/03,73,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,9,5,2017-09-05,283.6,11/16 - 12/03,72,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,9,6,2017-09-06,283.6,11/16 - 12/03,71,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,9,7,2017-09-07,283.6,11/16 - 12/03,70,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,9,8,2017-09-08,283.6,11/16 - 12/03,69,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,9,9,2017-09-09,283.6,11/16 - 12/03,68,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,9,10,2017-09-10,283.6,11/16 - 12/03,67,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,9,11,2017-09-11,256.41,11/16 - 12/03,66,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,9,12,2017-09-12,285.6,11/16 - 12/03,65,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,9,13,2017-09-13,285.6,11/16 - 12/03,64,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,9,14,2017-09-14,285.6,11/16 - 12/03,63,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,9,15,2017-09-15,292,11/16 - 12/03,62,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,9,16,2017-09-16,285.6,11/16 - 12/03,61,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,9,17,2017-09-17,285.6,11/16 - 12/03,60,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,9,18,2017-09-18,285.6,11/16 - 12/03,59,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,9,19,2017-09-19,292,11/16 - 12/03,58,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,9,20,2017-09-20,285.6,11/16 - 12/03,57,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,9,21,2017-09-21,292,11/16 - 12/03,56,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,9,22,2017-09-22,285.6,11/16 - 12/03,55,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,9,23,2017-09-23,285.6,11/16 - 12/03,54,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,9,24,2017-09-24,290,11/16 - 12/03,53,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,9,25,2017-09-25,283.6,11/16 - 12/03,52,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,9,26,2017-09-26,290,11/16 - 12/03,51,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,9,27,2017-09-27,290,11/16 - 12/03,50,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,9,28,2017-09-28,290,11/16 - 12/03,49,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,9,29,2017-09-29,291,11/16 - 12/03,48,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,9,30,2017-09-30,291,11/16 - 12/03,47,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,10,1,2017-10-01,291,11/16 - 12/03,46,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,10,2,2017-10-02,283.6,11/16 - 12/03,45,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,10,3,2017-10-03,304,11/16 - 12/03,44,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,10,4,2017-10-04,245.6,11/16 - 12/03,43,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,10,5,2017-10-05,252,11/16 - 12/03,42,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,10,6,2017-10-06,252,11/16 - 12/03,41,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,10,7,2017-10-07,252,11/16 - 12/03,40,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,10,8,2017-10-08,245.6,11/16 - 12/03,39,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,10,9,2017-10-09,263.6,11/16 - 12/03,38,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,10,10,2017-10-10,263.6,11/16 - 12/03,37,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,10,11,2017-10-11,263.6,11/16 - 12/03,36,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,10,12,2017-10-12,263.6,11/16 - 12/03,35,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,10,13,2017-10-13,263.6,11/16 - 12/03,34,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,10,14,2017-10-14,270,11/16 - 12/03,33,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,10,15,2017-10-15,270,11/16 - 12/03,32,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,10,16,2017-10-16,263.6,11/16 - 12/03,31,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,10,17,2017-10-17,246.4,11/16 - 12/03,30,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,10,18,2017-10-18,246.4,11/16 - 12/03,29,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,10,19,2017-10-19,246.4,11/16 - 12/03,28,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,10,20,2017-10-20,246.4,11/16 - 12/03,27,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,10,21,2017-10-21,246.4,11/16 - 12/03,26,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,10,22,2017-10-22,246.4,11/16 - 12/03,25,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,10,23,2017-10-23,246.4,11/16 - 12/03,24,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,10,24,2017-10-24,246.4,11/16 - 12/03,23,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,10,25,2017-10-25,246.4,11/16 - 12/03,22,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,10,26,2017-10-26,236.39,11/16 - 12/03,21,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,10,27,2017-10-27,236.39,11/16 - 12/03,20,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,10,28,2017-10-28,236.39,11/16 - 12/03,19,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,10,29,2017-10-29,236.39,11/16 - 12/03,18,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,10,30,2017-10-30,236.39,11/16 - 12/03,17,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,10,31,2017-10-31,236.39,11/16 - 12/03,16,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,11,1,2017-11-01,236.39,11/16 - 12/03,15,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,11,2,2017-11-02,236.39,11/16 - 12/03,14,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,11,3,2017-11-03,236.39,11/16 - 12/03,13,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,11,4,2017-11-04,236.39,11/16 - 12/03,12,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,11,5,2017-11-05,236.39,11/16 - 12/03,11,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,11,6,2017-11-06,236.39,11/16 - 12/03,10,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,11,7,2017-11-07,236.39,11/16 - 12/03,9,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,11,8,2017-11-08,236.39,11/16 - 12/03,8,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,11,9,2017-11-09,370,11/16 - 12/03,7,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,11,10,2017-11-10,380,11/16 - 12/03,6,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,11,11,2017-11-11,366,11/16 - 12/03,5,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,11,12,2017-11-12,370,11/16 - 12/03,4,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,11,13,2017-11-13,366,11/16 - 12/03,3,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,11,14,2017-11-14,366,11/16 - 12/03,2,
Boston,Los Angeles,2017,11,16,2017-11-16,2017,12,3,2017-12-03,2017,11,15,2017-11-15,370,11/16 - 12/03,1,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,6,4,2017-06-04,386,11/17 - 11/24,166,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,6,5,2017-06-05,386,11/17 - 11/24,165,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,6,6,2017-06-06,402.39,11/17 - 11/24,164,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,6,7,2017-06-07,402.39,11/17 - 11/24,163,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,6,8,2017-06-08,402.39,11/17 - 11/24,162,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,6,9,2017-06-09,402.39,11/17 - 11/24,161,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,6,10,2017-06-10,402.39,11/17 - 11/24,160,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,6,11,2017-06-11,402.39,11/17 - 11/24,159,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,6,12,2017-06-12,389,11/17 - 11/24,158,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,6,13,2017-06-13,389,11/17 - 11/24,157,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,6,14,2017-06-14,381,11/17 - 11/24,156,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,6,15,2017-06-15,412.39,11/17 - 11/24,155,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,6,16,2017-06-16,376,11/17 - 11/24,154,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,6,17,2017-06-17,376,11/17 - 11/24,153,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,6,18,2017-06-18,402.39,11/17 - 11/24,152,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,6,19,2017-06-19,402.39,11/17 - 11/24,151,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,6,20,2017-06-20,402.39,11/17 - 11/24,150,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,6,21,2017-06-21,414.4,11/17 - 11/24,149,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,6,22,2017-06-22,414.4,11/17 - 11/24,148,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,6,23,2017-06-23,414.4,11/17 - 11/24,147,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,6,24,2017-06-24,414.4,11/17 - 11/24,146,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,6,25,2017-06-25,414.4,11/17 - 11/24,145,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,6,26,2017-06-26,414.4,11/17 - 11/24,144,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,6,27,2017-06-27,414.4,11/17 - 11/24,143,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,6,28,2017-06-28,412.39,11/17 - 11/24,142,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,6,29,2017-06-29,412.39,11/17 - 11/24,141,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,6,30,2017-06-30,414.4,11/17 - 11/24,140,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,7,1,2017-07-01,414.4,11/17 - 11/24,139,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,7,2,2017-07-02,414.4,11/17 - 11/24,138,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,7,3,2017-07-03,414.4,11/17 - 11/24,137,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,7,4,2017-07-04,397.39,11/17 - 11/24,136,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,7,5,2017-07-05,377.6,11/17 - 11/24,135,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,7,6,2017-07-06,429,11/17 - 11/24,134,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,7,7,2017-07-07,429,11/17 - 11/24,133,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,7,8,2017-07-08,435.6,11/17 - 11/24,132,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,7,9,2017-07-09,435.6,11/17 - 11/24,131,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,7,10,2017-07-10,429,11/17 - 11/24,130,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,7,11,2017-07-11,453.7,11/17 - 11/24,129,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,7,12,2017-07-12,372.7,11/17 - 11/24,128,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,7,13,2017-07-13,365.7,11/17 - 11/24,127,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,7,14,2017-07-14,365.7,11/17 - 11/24,126,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,7,15,2017-07-15,365.7,11/17 - 11/24,125,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,7,16,2017-07-16,365.7,11/17 - 11/24,124,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,7,17,2017-07-17,358.7,11/17 - 11/24,123,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,7,18,2017-07-18,376.6,11/17 - 11/24,122,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,7,19,2017-07-19,358.7,11/17 - 11/24,121,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,7,20,2017-07-20,358.7,11/17 - 11/24,120,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,7,21,2017-07-21,336,11/17 - 11/24,119,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,7,22,2017-07-22,336,11/17 - 11/24,118,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,7,23,2017-07-23,336,11/17 - 11/24,117,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,7,24,2017-07-24,336,11/17 - 11/24,116,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,7,25,2017-07-25,336,11/17 - 11/24,115,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,7,26,2017-07-26,336,11/17 - 11/24,114,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,7,27,2017-07-27,336,11/17 - 11/24,113,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,7,28,2017-07-28,336,11/17 - 11/24,112,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,7,29,2017-07-29,336,11/17 - 11/24,111,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,7,30,2017-07-30,336,11/17 - 11/24,110,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,7,31,2017-07-31,336,11/17 - 11/24,109,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,8,1,2017-08-01,336,11/17 - 11/24,108,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,8,2,2017-08-02,309,11/17 - 11/24,107,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,8,3,2017-08-03,336,11/17 - 11/24,106,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,8,4,2017-08-04,350,11/17 - 11/24,105,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,8,5,2017-08-05,350,11/17 - 11/24,104,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,8,6,2017-08-06,317.6,11/17 - 11/24,103,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,8,7,2017-08-07,303.6,11/17 - 11/24,102,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,8,8,2017-08-08,303.6,11/17 - 11/24,101,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,8,9,2017-08-09,303.6,11/17 - 11/24,100,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,8,10,2017-08-10,303.6,11/17 - 11/24,99,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,8,11,2017-08-11,303.6,11/17 - 11/24,98,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,8,12,2017-08-12,303.6,11/17 - 11/24,97,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,8,13,2017-08-13,303.6,11/17 - 11/24,96,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,8,14,2017-08-14,303.6,11/17 - 11/24,95,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,8,15,2017-08-15,303.6,11/17 - 11/24,94,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,8,16,2017-08-16,303.6,11/17 - 11/24,93,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,8,17,2017-08-17,303.6,11/17 - 11/24,92,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,8,18,2017-08-18,293,11/17 - 11/24,91,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,8,19,2017-08-19,293,11/17 - 11/24,90,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,8,20,2017-08-20,293,11/17 - 11/24,89,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,8,21,2017-08-21,293,11/17 - 11/24,88,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,8,22,2017-08-22,293,11/17 - 11/24,87,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,8,23,2017-08-23,293,11/17 - 11/24,86,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,8,24,2017-08-24,284,11/17 - 11/24,85,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,8,25,2017-08-25,298,11/17 - 11/24,84,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,8,26,2017-08-26,298,11/17 - 11/24,83,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,8,27,2017-08-27,298,11/17 - 11/24,82,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,8,28,2017-08-28,298,11/17 - 11/24,81,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,8,29,2017-08-29,298,11/17 - 11/24,80,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,8,30,2017-08-30,298,11/17 - 11/24,79,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,8,31,2017-08-31,298,11/17 - 11/24,78,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,9,1,2017-09-01,298,11/17 - 11/24,77,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,9,2,2017-09-02,298,11/17 - 11/24,76,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,9,3,2017-09-03,332,11/17 - 11/24,75,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,9,4,2017-09-04,332,11/17 - 11/24,74,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,9,5,2017-09-05,332,11/17 - 11/24,73,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,9,6,2017-09-06,332,11/17 - 11/24,72,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,9,7,2017-09-07,332,11/17 - 11/24,71,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,9,8,2017-09-08,348,11/17 - 11/24,70,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,9,9,2017-09-09,348,11/17 - 11/24,69,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,9,10,2017-09-10,318.5,11/17 - 11/24,68,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,9,11,2017-09-11,318.5,11/17 - 11/24,67,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,9,12,2017-09-12,280.5,11/17 - 11/24,66,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,9,13,2017-09-13,348,11/17 - 11/24,65,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,9,14,2017-09-14,348,11/17 - 11/24,64,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,9,15,2017-09-15,318.5,11/17 - 11/24,63,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,9,16,2017-09-16,318.5,11/17 - 11/24,62,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,9,17,2017-09-17,348,11/17 - 11/24,61,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,9,18,2017-09-18,348,11/17 - 11/24,60,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,9,19,2017-09-19,327.1,11/17 - 11/24,59,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,9,20,2017-09-20,292,11/17 - 11/24,58,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,9,21,2017-09-21,292,11/17 - 11/24,57,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,9,22,2017-09-22,365,11/17 - 11/24,56,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,9,23,2017-09-23,368.6,11/17 - 11/24,55,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,9,24,2017-09-24,365,11/17 - 11/24,54,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,9,25,2017-09-25,309,11/17 - 11/24,53,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,9,26,2017-09-26,361,11/17 - 11/24,52,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,9,27,2017-09-27,360,11/17 - 11/24,51,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,9,28,2017-09-28,376,11/17 - 11/24,50,
Boston,Los Angeles,2017,11,17,2017-11-17,2017,11,24,2017-11-24,2017,9,29,2017-09-29,366,11/17 - 11/24,49,
